# Generated by tools/extract_transcriptions.py -- do not edit by hand.
# path	bytes	data_rows	source_header	sha256
EoS/CO2/CPA/SRK/T293K/EXP3_T293K.txt	341	10	Meyer (2015) > Dew-Point Measurements for Water in Compressed Carbon Dioxide	c752dd5e7e70214c33b91c93a7a031d4b76f582b2327b62a6bed52e036aa19ea
EoS/CO2/CPA/SRK/T298K/EXP1_T298K.txt	147	6	HOU (2013)	99856f22308977daaae7bab3eccb1b657a9c6d8621afae10f4fd7591c4e90315
EoS/CO2/CPA/SRK/T298K/EXP2_T298K.txt	185	5	king (1992)	e26253c68c73122b658d5cfc64c2fef87b5ac793b6e991a4f25ad58168eb75ce
EoS/CO2/CPA/SRK/T298K/EXP3_T298K.txt	289	7	Valtz (2004) > Vapour–liquid equilibria in the carbon dioxide–water system, measurement and modelling from 278.2 to 318.2 K	94c483dc88a58d5a6391d74e043b3a45bfa59636aadaac8b250f3a82841fa1ac
EoS/CO2/CPA/SRK/T298K/EXP4_T298K.txt	339	5	Guo (2014) > Quantitative Raman spectroscopic investigation of geo-ﬂuids high-pressure phase equilibria: Part I. Accurate calibration and determination of CO 2 solubility in water from 273.15 to 573.15 K and from 10 to 120 MPa	c3e95183806cb5fc9c8addb01ac032a6bce8f48d7c10a3daab766d9f571e44fb
EoS/CO2/CPA/SRK/T304K/EXP1_T304K.txt	167	5	Valtz (2004) and Li (2009)	43a8721fcaab73d9799474a810f6e6b2e11301e62560575e245fd64a96e0bc9f
EoS/CO2/CPA/SRK/T304K/EXP2_T304K.txt	341	10	Meyer (2015) > Dew-Point Measurements for Water in Compressed Carbon Dioxide	b6b98578b03b12c55a700efff4979cc7420e11032ff97b8b8733f2a0d1a7519a
EoS/CO2/CPA/SRK/T308K/EXP1_T308K.txt	351	10	Valtz (2004) > Vapour–liquid equilibria in the carbon dioxide–water system, measurement and modelling from 278.2 to 318.2 K	ee225e7a7bc3fb8841b70111086737dcfaa388b0107ab336082168f13c81ca98
EoS/CO2/CPA/SRK/T308K/EXP2_T308K.txt	105	4	king (1992)	40a8a24636d88540440be5379bb9ff9834bc935f7ffbf0a07d9b556c166f15ed
EoS/CO2/CPA/SRK/T313K/EXP1_T313K.txt	105	4	king (1992)	0dbab0b5ce0906dad494c31b9650a94619bb3e366480a9f986e60ce1a4735ea8
EoS/CO2/CPA/SRK/T313K/EXP2_T313K.txt	391	8	Guo (2014) > Quantitative Raman spectroscopic investigation of geo-ﬂuids high-pressure phase equilibria: Part I. Accurate calibration and determination of CO 2 solubility in water from 273.15 to 573.15 K and from 10 to 120 MPa	6ca0dc84e4d93b81327af4ebbebf050ded1a1b430e8189cb540c63e1dd38f1ea
EoS/CO2/CPA/SRK/T313K/EXP3_T313K.txt	341	10	Meyer (2015) > Dew-Point Measurements for Water in Compressed Carbon Dioxide	4949ced52367586fe17f071b696a56dee8bf154b79f6f385a5529dd11c4f9eba
EoS/CO2/CPA/SRK/T318K/EXP1_T318K.txt	352	10	Valtz (2004) > Vapour–liquid equilibria in the carbon dioxide–water system, measurement and modelling from 278.2 to 318.2 K	e2d1ae9d88d078e98a2227b8d32e96aa3f99695574af057346583299ad005e0e
EoS/CO2/CPA/SRK/T323K/EXP1_T323K.txt	284	7	Briones (1987) -> Ternary phase equilibria for acetic acid-water mixtures with supercritical carbon dioxide	a41cc05c4d20f282c5d07c9dc0d2cbc472fb0b2624bed617c3287b4b89fd1681
EoS/CO2/CPA/SRK/T323K/EXP2_T323K.txt	159	6	HOU (2013)	5554f4700bd9a9b218155e88a588fa682e296dfcb9401311a3cb2b1aa05b517a
EoS/CO2/CPA/SRK/T323K/EXP3_T323K.txt	225	10	BAMBERGE (2000)	18e8f3beb1244047fefbe0e45bc07438b405f4f00602b248bc91c074754c0e78
EoS/CO2/CPA/SRK/T323K/EXP4_T323K.txt	113	5	RUMPF (1993)	f425d67fabc0d24abff565a8161f740383db1ee37a258b0b27fcb5a32765b3aa
EoS/CO2/CPA/SRK/T323K/EXP5_T323K.txt	190	2	DSOUZA (1988) -> High Pressure Phase  Equilibria in the Carbon Dioxide - n-Hexadecane and Carbon Dioxide - Water  Systems	ac410780712ac0fce5e91823c72f0f2b5c266d35873420121a5eba32cb8fbfff
EoS/CO2/CPA/SRK/T323K/EXP6_T323K.txt	240	3	DOHRN (1993) -> Experimental measurements of phase equilibria for ternary and quaternary systems of glucose, water, CO2 and ethanol with a novel apparatus	96cd673d0995b2445215686566a20506c1a77919de2130365be6a769932ece47
EoS/CO2/CPA/SRK/T323K/EXP7_T323K.txt	168	8	TODHEIDE (1963)	0cc07f98d0721510ffd5cd33c52cd5f73a60c860743b4642bb725d0898ac56a0
EoS/CO2/CPA/SRK/T333K/EXP1_T333K.txt	225	10	BAMBERGE (2000)	591ae86d5a7feb92855bcb58d6513444921ada847a49fb63113c7d787393db87
EoS/CO2/CPA/SRK/T333K/EXP2_T333K.txt	391	8	Guo (2014) > Quantitative Raman spectroscopic investigation of geo-ﬂuids high-pressure phase equilibria: Part I. Accurate calibration and determination of CO 2 solubility in water from 273.15 to 573.15 K and from 10 to 120 MPa	5b6ac21739adf2cc08d493b45e47acee8a2e957dc7524bec3a7eefdf36ffe708
EoS/CO2/CPA/SRK/T333K/EXP3_T333K.txt	337	10	Meyer (2015) > Dew-Point Measurements for Water in Compressed Carbon Dioxide	7706b5beed94105538183249a6756a83345653ea425f62c9f2375c61ef4f0337
EoS/CO2/CPA/SRK/T348K/EXP1_T348K.txt	165	6	HOU (2013)	fa33ff5cb888956fd97884cd61b2cf0bdef2957236f1ad72acfb9065e4370330
EoS/CO2/CPA/SRK/T348K/EXP2_T348K.txt	190	2	DSOUZA (1988) -> High Pressure Phase  Equilibria in the Carbon Dioxide - n-Hexadecane and Carbon Dioxide - Water  Systems	08f089d06ecd263ec204bf769d95cff1a46caf7e38f580bb2405aa2cc67e9eb1
EoS/CO2/CPA/SRK/T348K/EXP3_T348K.txt	95	3	SAKO (1991)	87aee8b324250d5359619b11aef1cd837b75027c31f1f69c98cfa3e9ff2d8090
EoS/CO2/CPA/SRK/T353K/EXP1_T353K.txt	207	9	BAMBERGE (2000)	63b102c139ebc04502a4b611e5c3f144247c9c9351b1010d8b11ad40a6e3f469
EoS/CO2/CPA/SRK/T353K/EXP2_T353K.txt	158	5	NIGHSWANDER (1989)	b5383f6dbadf0666008c0fab6ccad0cb78cf3d164fdfa0e013234fd5c5a597bb
EoS/CO2/CPA/SRK/T353K/EXP3_T353K.txt	391	8	Guo (2014) > Quantitative Raman spectroscopic investigation of geo-ﬂuids high-pressure phase equilibria: Part I. Accurate calibration and determination of CO 2 solubility in water from 273.15 to 573.15 K and from 10 to 120 MPa	e548611ee922834c88dff0e2d018184fd0afe4c4cd5c56e20a55c30c44e3ae3b
EoS/CO2/CPA/SRK/T353K/EXP4_T353K.txt	331	10	Meyer (2015) > Dew-Point Measurements for Water in Compressed Carbon Dioxide	b69283bd46943da6373a0436966ce33446d35767d20464541a9c4d83d44b11c4
EoS/CO2/CPA/SRK/T373K/EXP1_T373K.txt	158	6	MULLER (1988)	fb33155c518cafc79b4d448dff33cee2446858f308b9a65c1912e50c9a3ead5d
EoS/CO2/CPA/SRK/T373K/EXP2_T373K.txt	165	6	HOU (2013)	eeadfc1b9e406b533360e7bfb5a85c01566aa59df2137d81ecbe20a54ed469e5
EoS/CO2/CPA/SRK/T373K/EXP3_T373K.txt	262	5	TONG (2013) -> Solubility of CO2 in Aqueous Solutions of CaCl2or MgCl2and in aSynthetic Formation Brine at Temperatures up to 423 K andPressures up to 40 MPa	18d66f7fe47f04a11f93676f74e4f659dda409f04557f98d0ea92b1362c2ac3f
EoS/CO2/CPA/SRK/T373K/EXP4_T373K.txt	191	8	TODHEIDE (1963)	ab7cb50f62f40ac9398400a72c69dc1c0b19568d9c305eb75fa281d491bbfcf1
EoS/CO2/CPA/SRK/T373K/EXP5_T373K.txt	374	7	Guo (2014) > Quantitative Raman spectroscopic investigation of geo-ﬂuids high-pressure phase equilibria: Part I. Accurate calibration and determination of CO 2 solubility in water from 273.15 to 573.15 K and from 10 to 120 MPa	d75ec5213d8f984e4877d0796464cca27b1b504210d9da5a22973b14ada61f82
EoS/CO2/CPA/SRK/T383K/EXP1_T383K (copy).txt	259	15	TAKENOUCHI (1964)	cbf09e0540c6fe94296de082e19bb5f6b639c64f1fc84c5d318899ff955d3f04
EoS/CO2/CPA/SRK/T383K/EXP1_T383K.txt	319	15	TAKENOUCHI (1964)	1a9bdc511ceb15516d868a545d9d072f9506b87a3ddcd13412b3d12ce29f1506
EoS/CO2/CPA/SRK/T393K/EXP1_T393K.txt	157	5	NIGHSWANDER (1989)	7b58eebe7714a261f2f0560cd2d43c78457fb22f2a40a6b412ad7353d5c51b40
EoS/CO2/CPA/SRK/T393K/EXP2_T393K.txt	177	7	MULLER (1988)	6acd13f4128b984d36073c7772ab839f25b1a4c96d39da259540d7f1b9671ab4
EoS/CO2/CPA/SRK/T393K/EXP3_T393K.txt	391	8	Guo (2014) > Quantitative Raman spectroscopic investigation of geo-ﬂuids high-pressure phase equilibria: Part I. Accurate calibration and determination of CO 2 solubility in water from 273.15 to 573.15 K and from 10 to 120 MPa	a64c8a8ec16557ad8c241ed030bf151a2f0ac93d055d38406bd20605565ed1a9
EoS/CO2/CPA/SRK/T413K/EXP1_T413K.txt	177	7	MULLER (1988)	72bd89503dda4a55adcbd58b58a3baafd7b77cc216b87936a3769255ee8d147f
EoS/CO2/CPA/SRK/T413K/EXP2_T413K.txt	374	7	Guo (2014) > Quantitative Raman spectroscopic investigation of geo-ﬂuids high-pressure phase equilibria: Part I. Accurate calibration and determination of CO 2 solubility in water from 273.15 to 573.15 K and from 10 to 120 MPa	ae5af7cac3b8b0132667f5271437c6f7337815f1a86f582d753b5bffccf27531
EoS/CO2/CPA/SRK/T423K/EXP1_T423K.txt	191	8	TODHEIDE (1963)	a7b692c7ab9bae8e45c919859cbc489d99bb70dd98e30234d59eaee5302cda11
EoS/CO2/CPA/SRK/T423K/EXP2_T423K.txt	142	5	SAKO (1991)	0d9f4fd29d9a46c029f42f948218636aab3d1035557cbbb6ef3c733096445059
EoS/CO2/CPA/SRK/T423K/EXP3_T423K.txt	165	6	HOU (2013)	640802bc562cf306b9008dfdfea4152a8d86836772a474a14707fb4e56ff1fda
EoS/CO2/CPA/SRK/T423K/EXP4_T423K (copy).txt	259	15	TAKENOUCHI (1964)	baedcac1af87ad940f8b6c48d54a3b21a28e791024029b097939ad9e198da25b
EoS/CO2/CPA/SRK/T423K/EXP4_T423K.txt	319	15	TAKENOUCHI (1964)	7a8e9e7abe33f299e68577a33afeec5beccfab9ed8f5d025698837a7ac676c79
EoS/CO2/CPA/SRK/T433K/EXP1_T433K.txt	138	4	NIGHSWANDER (1989)	221a45a32cd9eea9b4dd5f561bda47bebaa8439d383fc3ab5de86a69e74798dd
EoS/CO2/CPA/SRK/T433K/EXP2_T433K.txt	178	7	MULLER (1988)	38b8cb3f5c14fe76f74ac7c473144630cc35786faae7bbaded00c7d6dbed7139
EoS/CO2/CPA/SRK/T433K/EXP3_T433K.txt	391	8	Guo (2014) > Quantitative Raman spectroscopic investigation of geo-ﬂuids high-pressure phase equilibria: Part I. Accurate calibration and determination of CO 2 solubility in water from 273.15 to 573.15 K and from 10 to 120 MPa	e4f058ded05d44f2ea5319008b6924bd65180254dc9c405c85994c277ab07bfb
EoS/CO2/CPA/SRK/T448K/EXP1_T448K.txt	165	6	HOU (2013)	0e0328a4874eecc89ffbcaf21bfaa3650bf12f67eeb74cfac31893043e282169
EoS/CO2/CPA/SRK/T453K/EXP1_T453K.txt	179	7	MULLER (1988)	79ff763b4d92d78be9f85165345d4f5bfea56d7185f157b32e968e1fe29919b1
EoS/CO2/CPA/SRK/T453K/EXP2_T453K.txt	374	7	Guo (2014) > Quantitative Raman spectroscopic investigation of geo-ﬂuids high-pressure phase equilibria: Part I. Accurate calibration and determination of CO 2 solubility in water from 273.15 to 573.15 K and from 10 to 120 MPa	1671a1e8d28a34c11f4bee567d63c8352c3269e7c198c44c0532a540dc2df557
EoS/CO2/CPA/SRK/T473K/EXP1_T473K.txt	191	8	TODHEIDE (1963)	73d7ddb4e7d32bb1a4ed912ad67b002c3d9b45d104cb8aaaf69497612a29c9ad
EoS/CO2/CPA/SRK/T473K/EXP2_T473K.txt	158	5	NIGHSWANDER (1989)	d98dcd801849a1996bf44c0e1b0d0e92e76697c1eca38f4370971698dd40fbb9
EoS/CO2/CPA/SRK/T473K/EXP3_T473K.txt	180	7	MULLER (1988)	9b0653221d4fe4c39340aec610b42723d3ba7dee108e963a64ed1310c8724c8a
EoS/CO2/CPA/SRK/T473K/EXP4_T473K (copy).txt	244	15	TAKENOUCHI (1964)	6cecb34e102695a0f459098131e956699d29e7eaf3359c5a9204f8d55bda2194
EoS/CO2/CPA/SRK/T473K/EXP4_T473K.txt	304	15	TAKENOUCHI (1964)	f4a40a9dd8d704c11a3d0127c040dc64d92ff7700fdfcc65a1358b875fc00919
EoS/CO2/CPA/SRK/T473K/EXP5_T473K.txt	391	8	Guo (2014) > Quantitative Raman spectroscopic investigation of geo-ﬂuids high-pressure phase equilibria: Part I. Accurate calibration and determination of CO 2 solubility in water from 273.15 to 573.15 K and from 10 to 120 MPa	edb3338a93cefd0c6bea8ba3b2f691f7644a30a20ad8834ca1e1e4748cfc173c
EoS/CO2/CPA/SRK/T493K/EXP1_T493K.txt	374	7	Guo (2014) > Quantitative Raman spectroscopic investigation of geo-ﬂuids high-pressure phase equilibria: Part I. Accurate calibration and determination of CO 2 solubility in water from 273.15 to 573.15 K and from 10 to 120 MPa	bf9e363471bdd956e1ab458206d8eaa56c86678315ecf23dd7be0396880e6232
EoS/CO2/CPA/SRK/T513K/EXP1_T513K.txt	391	8	Guo (2014) > Quantitative Raman spectroscopic investigation of geo-ﬂuids high-pressure phase equilibria: Part I. Accurate calibration and determination of CO 2 solubility in water from 273.15 to 573.15 K and from 10 to 120 MPa	8cea5862f7039617617a9753af9ae08a7bfb6fed1385c82c8d898a29559ef3a8
EoS/CO2/CPA/SRK/T523K/EXP1_T523K.txt	183	8	TODHEIDE (1963)	b5e81bca254ff100baabf125bc16993420bab75259375d2fa4723205a6a64367
EoS/CO2/CPA/SRK/T523K/EXP2_T523K (copy).txt	244	15	TAKENOUCHI (1964)	e381a87d22d2f85c99a4cfde1170ffa9908ef6f84a4797ec184e307c6b78234a
EoS/CO2/CPA/SRK/T523K/EXP2_T523K.txt	304	15	TAKENOUCHI (1964)	4c9fafcbb85021b244b44d51a2854ecfd9e2984674d3ff5a3b8595b0e0c129f2
EoS/CO2/CPA/SRK/T533K/EXP1_T533K.txt	183	8	TODHEIDE (1963)	61fd2d12d54dde70d17af790c37ebe552bd806c26aaf8465c7cc762ab6b848d5
EoS/CO2/CPA/SRK/T533K/EXP2_T533K (copy).txt	244	15	TAKENOUCHI (2013)	b2217b2c304726a7b0e1628c4c1ccf0966aa247d5dc7e79fd1777b29c3b5fec3
EoS/CO2/CPA/SRK/T533K/EXP2_T533K.txt	304	15	TAKENOUCHI (2013)	be95a1a6fd90663319def46ae48bfab878d81f3655fdce4a52496383051fdaba
EoS/CO2/CPA/SRK/T533K/EXP3_T533K.txt	374	7	Guo (2014) > Quantitative Raman spectroscopic investigation of geo-ﬂuids high-pressure phase equilibria: Part I. Accurate calibration and determination of CO 2 solubility in water from 273.15 to 573.15 K and from 10 to 120 MPa	95f232a69529c42792a0d3fb916a1e5dd9edf503b4600f869d813f684c0abcd9
EoS/CO2/CPA/SRK/T538K/EXP1_T538K.txt	147	6	TODHEIDE (1963)	653250b2e92b3aceb9d6c7a42c6657473ac3a2c8bedddc321c902357bf0f92bf
EoS/CO2/CPA/SRK/T541K/EXP1_T541K.txt	303	15	TODHEIDE (1963)	ecb2af9990684570b00db295943df9a27699446ee4c1b14daf8599ae9fd091c8
EoS/CO2/CPA/SRK/T543K/EXP1_T543K.txt	267	13	TODHEIDE (1963)	6a9fe7c5f9e9600e27f4395435f02fae4e33a37d2266f6ef148d9841603f1b7e
EoS/CO2/CPA/SRK/T548K/EXP1_T548K.txt	230	11	TAKENOUCHI (2013)	42a59dee6dae19e3c5adaddfe3766bff4a22f214cb23f03050727837bee474b4
EoS/CO2/CPA/SRK/T548K/EXP2_T548K.txt	213	10	TODHEIDE (1963)	b9c9666a6331a80615c57d38a250674f196c9be89c92eadfc17d72b0069aeea7
EoS/CO2/CPA/SRK/T553K/EXP1_T553K.txt	356	6	Guo (2014) > Quantitative Raman spectroscopic investigation of geo-ﬂuids high-pressure phase equilibria: Part I. Accurate calibration and determination of CO 2 solubility in water from 273.15 to 573.15 K and from 10 to 120 MPa	080a9736676cba97509d7c41997d59d7f047a00686736a1e6f627dd91324de9d
EoS/CO2/CPA/SRK/T573K/EXP1_T573K.txt	285	11	TAKENOUCHI (1964)	1212c0f95a3193c0e25d8e115ff2ea5acaf2bd609c7a99c265ad3e2d962808ad
EoS/CO2/CPA/SRK/T573K/EXP2_T573K.txt	173	6	TODHEIDE (1963)	4acc350be989437ae8f3c927a56420ae224adb9b6ac24a98f97bc37a33bf35de
EoS/CO2/CPA/SRK/T573K/EXP3_T573K.txt	339	5	Guo (2014) > Quantitative Raman spectroscopic investigation of geo-ﬂuids high-pressure phase equilibria: Part I. Accurate calibration and determination of CO 2 solubility in water from 273.15 to 573.15 K and from 10 to 120 MPa	236107c18266b26369ae6295387053d239c72fcee5932f0955c0e7a2feff5d68
EoS/CO2/CPA/SRK/T598K/EXP1_T598K.txt	162	7	TAKENOUCHI (2013)	3c226c0677f4ba4cabc60b24fc164fa25bf270bd3af8a58450e2b2b3f29c6651
EoS/CO2/CPA/SRK/T623K (copy)/EXP1_T623K.txt	131	4	Takenoushi (1964)	84fb7fdf0a57b6fc56d76bad75a286b4ba4d14a57deb74db85aaeaae1d01bf4b
EoS/CO2/CPA/SRK/T623K (copy)/EXP2_T623K.txt	151	5	Todheide (1963)	a15b03bcb64ac516608343262df238a5878162e6cf7530243b51eb269bbeb9e2
EoS/CO2/CPA/SRK/T623K/EXP1_T623K.txt	131	4	TAKENOUCHI (1964)	d15f0af17f12e2b090ffe89a09f45892f29892715e95cc7c94c3c1949edb372d
EoS/CO2/CPA/SRK/T623K/EXP2_T623K.txt	151	5	TODHEIDE (1963)	6afcdda95bc9b11c930f7dd54d54dc6113789700ff7eb0c022a168cd0939935c
EoS/CO2/eCPA/MIXED_SALTS/DENSITY/EXP/EXP_CaCl_T283K.txt	150	9	ALGHAFRI(2012)	eba6802f088b15e5197317a7de4e9f04e3a19a583f252364242b3af227bb810d
EoS/CO2/eCPA/MIXED_SALTS/DENSITY/EXP/EXP_CaCl_T298K.txt	413	29	ALGHAFRI(2012)	2e5afca466833df4e327238f9d2b353675122b414d8000a56c200befa8f552a5
EoS/CO2/eCPA/MIXED_SALTS/DENSITY/EXP/EXP_CaCl_T323K.txt	417	29	ALGHAFRI(2012)	9fba7d86110a031843f3c62b305ea999bb276939b52d3d18020e29941039cd4f
EoS/CO2/eCPA/MIXED_SALTS/DENSITY/EXP/EXP_CaCl_T348K.txt	419	29	ALGHAFRI(2012)	b1ea4695fef14f35126a9deeb8ad424ec9553cf89b038c9694bd17022c892c0a
EoS/CO2/eCPA/MIXED_SALTS/DENSITY/EXP/EXP_CaCl_T373K.txt	418	29	ALGHAFRI(2012)	c6af8676abce3fefa16aca05052b4204a25fc27280daa33a7e7e6aa706f62504
EoS/CO2/eCPA/MIXED_SALTS/DENSITY/EXP/EXP_CaCl_T398K.txt	416	29	ALGHAFRI(2012)	c3f52158d985aadc6efe891c49f35cd7b0227b885657b7fee557deac0c83854b
EoS/CO2/eCPA/MIXED_SALTS/DENSITY/EXP/EXP_CaCl_T423K.txt	410	29	ALGHAFRI(2012)	a9ee14f6830cb03664fa88792f698daf2c6e7e02ff5c6cb65ebf9cdc591ad7df
EoS/CO2/eCPA/MIXED_SALTS/DENSITY/EXP/EXP_CaCl_T448K.txt	414	29	ALGHAFRI(2012)	a31d697b172aeac3f9580a2fdc839a099fdb548798082795168f09ca68daadb9
EoS/CO2/eCPA/MIXED_SALTS/DENSITY/EXP/EXP_CaCl_T473K.txt	374	26	ALGHAFRI(2012)	21622963c33f39ef82e4714ced4a3aca8bdfa7c79f94e5ea6609c20d83726e9c
EoS/CO2/eCPA/MIXED_SALTS/DENSITY/EXP/EXP_KCl_T298K.txt	399	29	ALGHAFRI(2012)	a26bf150cb04903e0acd3e937589fb86a0368f63629ecf375cd35910894f5ee2
EoS/CO2/eCPA/MIXED_SALTS/DENSITY/EXP/EXP_KCl_T323K.txt	402	29	ALGHAFRI(2012)	0a35b16edbda35e613649d47a99612dc4176ff52ade16d3e60e23f089fb92f2d
EoS/CO2/eCPA/MIXED_SALTS/DENSITY/EXP/EXP_KCl_T348K.txt	404	29	ALGHAFRI(2012)	c78fa26da108e809b0d0f32a36df8a2fe8d9e5d0d56c83d9d56b63a510815cee
EoS/CO2/eCPA/MIXED_SALTS/DENSITY/EXP/EXP_KCl_T373K.txt	404	29	ALGHAFRI(2012)	da7f500fca017c0b12abbe08e3f71a7570c00e265df8895b5151ddd0ed135826
EoS/CO2/eCPA/MIXED_SALTS/DENSITY/EXP/EXP_KCl_T398K.txt	393	29	ALGHAFRI(2012)	c8b2d4bcd29fc4fa9ac6feccaccf4b7f917ba4a81f3f1a3b51ab7d9eb4307b92
EoS/CO2/eCPA/MIXED_SALTS/DENSITY/EXP/EXP_KCl_T423K.txt	394	29	ALGHAFRI(2012)	4ead96e5d73ffb76e833add253ed140059d40e70496d3763c9df28173af284f3
EoS/CO2/eCPA/MIXED_SALTS/DENSITY/EXP/EXP_KCl_T448K.txt	395	29	ALGHAFRI(2012)	0529ab6e9775c923eb0a928bc7ad185d61f1ae88c4d250d03a8d050fec5e3829
EoS/CO2/eCPA/MIXED_SALTS/DENSITY/EXP/EXP_KCl_T473K.txt	362	26	ALGHAFRI(2012)	c10d11edc69efddbbecf2ebc71b7d8f2a6af0b7a36e6ea63e879c6362a1d7b18
EoS/CO2/eCPA/MIXED_SALTS/DENSITY/EXP/EXP_MgCl_T283K.txt	278	19	ALGHAFRI(2012)	13fab7329e595f8c0071d09834b59bf443e448ae4ef927e34bf16e1313ebdcea
EoS/CO2/eCPA/MIXED_SALTS/DENSITY/EXP/EXP_MgCl_T298K.txt	412	29	ALGHAFRI(2012)	eebb949869bccaa7426fdc9c8ec777302d4b70b5dd0dabe37be317440bcb9bf0
EoS/CO2/eCPA/MIXED_SALTS/DENSITY/EXP/EXP_MgCl_T323K.txt	409	29	ALGHAFRI(2012)	e851eaa83dfc737150a5de6eda1470a608461cf0cfaffe6cae2b54cb27e0a3b9
EoS/CO2/eCPA/MIXED_SALTS/DENSITY/EXP/EXP_MgCl_T348K.txt	411	29	ALGHAFRI(2012)	d52b0ad2e26de270b2f87787b9b9cc300e3b71005702c592fa4ad42b24b47064
EoS/CO2/eCPA/MIXED_SALTS/DENSITY/EXP/EXP_MgCl_T373K.txt	411	29	ALGHAFRI(2012)	3e43e7608513429e6b5c18b8e753a57acff3e9865ec32c6077cfb59792d82ef4
EoS/CO2/eCPA/MIXED_SALTS/DENSITY/EXP/EXP_MgCl_T398K.txt	411	29	ALGHAFRI(2012)	8fe8eaea3da364a73e518f91e912f7ae9c11679c7bacaef1803ba47e9173f22b
EoS/CO2/eCPA/MIXED_SALTS/DENSITY/EXP/EXP_MgCl_T423K.txt	410	29	ALGHAFRI(2012)	43f3aadb78f1042f9504b7fa916efed2485367df1fc23770c5cff0f01907dfc1
EoS/CO2/eCPA/MIXED_SALTS/DENSITY/EXP/EXP_MgCl_T448K.txt	393	28	ALGHAFRI(2012)	497e18785bbc681417b1180a4e90451a15c4c018a27856352a118a86949a25ef
EoS/CO2/eCPA/MIXED_SALTS/DENSITY/EXP/EXP_MgCl_T473K.txt	362	26	ALGHAFRI(2012)	472ad94aacdc5b0314c7531d2e10ecf86a856441ba1c41da6b9a35cf964234c9
EoS/CO2/eCPA/MIXED_SALTS/DENSITY/EXP/EXP_NaCl_T298K.txt	401	29	ALGHAFRI(2012)	fbbd492d0f08f518322bbfdf43a8b6e7830b23541630920ebf7d89279469f68b
EoS/CO2/eCPA/MIXED_SALTS/DENSITY/EXP/EXP_NaCl_T323K.txt	395	29	ALGHAFRI(2012)	9764c9e38c9802dc9322d397b0a18a5351464b531a804c24cbe574bcc27f6e48
EoS/CO2/eCPA/MIXED_SALTS/DENSITY/EXP/EXP_NaCl_T348K.txt	402	29	ALGHAFRI(2012)	8b7acbfa97bd1a6a2dcc641ebfda6d9a1696c1a8ab943da3298b9c1c83a50d03
EoS/CO2/eCPA/MIXED_SALTS/DENSITY/EXP/EXP_NaCl_T373K.txt	392	29	ALGHAFRI(2012)	a61d21164316918cb82cbf6d73726491ece339e632f490b6ac9b3a2f3ddca09a
EoS/CO2/eCPA/MIXED_SALTS/DENSITY/EXP/EXP_NaCl_T398K.txt	395	29	ALGHAFRI(2012)	8bbafffdde05f9aa68f95c536bbf07dbed25669cc0f3522c7286898f4c01e1be
EoS/CO2/eCPA/MIXED_SALTS/DENSITY/EXP/EXP_NaCl_T423K.txt	391	29	ALGHAFRI(2012)	607d315b0b51b0a4180a5518f1be7b873f2438c2715b401c2b2a04e87040c329
EoS/CO2/eCPA/MIXED_SALTS/DENSITY/EXP/EXP_NaCl_T448K.txt	393	29	ALGHAFRI(2012)	40c752e7099c8288780f84fcb766da841e0a0af228ad684cc4629bdc634788a5
EoS/CO2/eCPA/MIXED_SALTS/DENSITY/EXP/EXP_NaCl_T473K.txt	353	26	ALGHAFRI(2012)	83eaf7e596a2e3f6c24c23df9d2cde9b536613b8fc3b572a20272741d31946d7
EoS/CO2/eCPA/MIXED_SALTS/DENSITY/EXP/EXP_NaSO_T298K.txt	276	19	ALGHAFRI(2013)	288051f2037a536dc12282e46f1a8c7336cb1e20d766b5360c23cf738e80f2b9
EoS/CO2/eCPA/MIXED_SALTS/DENSITY/EXP/EXP_NaSO_T323K.txt	271	19	ALGHAFRI(2013)	e2e369b09e02f54140b5cfb07302f8a9fa67265bb3839c0fbfe3aa0c1c7569d8
EoS/CO2/eCPA/MIXED_SALTS/DENSITY/EXP/EXP_NaSO_T348K.txt	274	19	ALGHAFRI(2013)	c015f9769fdbb3e46df0ace1b393c0c1c014920d9b73a513ac074b077959d228
EoS/CO2/eCPA/MIXED_SALTS/DENSITY/EXP/EXP_NaSO_T373K.txt	272	19	ALGHAFRI(2013)	bd48959c6ac5998d072e5ed422229eaa0dcccbf4ce5fc1b3ba464d31f0581a68
EoS/CO2/eCPA/MIXED_SALTS/DENSITY/EXP/EXP_NaSO_T398K.txt	274	19	ALGHAFRI(2013)	1db5dc3d33b7342ffc1f3349a770a79f60c8ffffb18cce69058dde6bad700e23
EoS/CO2/eCPA/MIXED_SALTS/DENSITY/EXP/EXP_NaSO_T423K.txt	275	19	ALGHAFRI(2013)	bca216b8d05a6f7d2b649cf4c8fed683b0f6efbba2f2a85ecd262c8efe07faf1
EoS/CO2/eCPA/MIXED_SALTS/DENSITY/EXP/EXP_NaSO_T448K.txt	268	19	ALGHAFRI(2013)	437d85d32b4d69b56b7d87d437f8481d6f05608eb8b630c3c5a19051c22431f8
EoS/CO2/eCPA/MIXED_SALTS/DENSITY/EXP/EXP_NaSO_T473K.txt	245	17	ALGHAFRI(2013)	615ea86fbb3366ca040a7f55acb866826ce15ca0fa30596bc798db9cdf7a0933
EoS/CO2/eCPA/MIXED_SALTS/HighT/T523K/EXP_NaCl1_T523K.txt	1178	20	TAKENOUSHI(1965)	854311fc637155abf375ef4736440aae5a9e12ba7de8b513235996f60ff48029
